common_name,scientific_name,status,order,family,region
White-rumped Sandpiper,Calidris fuscicollis,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,ASI
Least Sandpiper,Calidris minutilla,Near-threatened,CHARADRIIFORMES,Scolopacidae,ASI
Pectoral Sandpiper,Calidris melanotos,,CHARADRIIFORMES,Scolopacidae,ASI
Western Sandpiper,Calidris mauri,,CHARADRIIFORMES,Scolopacidae,ASI
Semipalmated Sandpiper,Calidris pusilla,Near-threatened,CHARADRIIFORMES,Scolopacidae,ASI
Yellow-legged Buttonquail,Turnix tanki,,CHARADRIIFORMES,Turnicidae,ASI
Red-backed Buttonquail,Turnix maculosus,,CHARADRIIFORMES,Turnicidae,ASI
Barred Buttonquail,Turnix suscitator,,CHARADRIIFORMES,Turnicidae,ASI
Spotted Buttonquail,Turnix ocellatus,,CHARADRIIFORMES,Turnicidae,ASI
Small Buttonquail,Turnix sylvaticus,,CHARADRIIFORMES,Turnicidae,ASI
Luzon Buttonquail,Turnix worcesteri,Data deficient,CHARADRIIFORMES,Turnicidae,ASI
Sumba Buttonquail,Turnix everetti,,CHARADRIIFORMES,Turnicidae,ASI
Crab-Plover,Dromas ardeola,,CHARADRIIFORMES,Dromadidae,ASI
Jerdon's Courser,Rhinoptilus bitorquatus,Critically endangered,CHARADRIIFORMES,Glareolidae,ASI
Indian Courser,Cursorius coromandelicus,,CHARADRIIFORMES,Glareolidae,ASI
Cream-colored Courser,Cursorius cursor,,CHARADRIIFORMES,Glareolidae,ASI
Australian Pratincole,Glareola isabella,,CHARADRIIFORMES,Glareolidae,ASI
Small Pratincole,Glareola lactea,,CHARADRIIFORMES,Glareolidae,ASI
Collared Pratincole,Glareola pratincola,,CHARADRIIFORMES,Glareolidae,ASI
Black-winged Pratincole,Glareola nordmanni,Near-threatened,CHARADRIIFORMES,Glareolidae,ASI
Oriental Pratincole,Glareola maldivarum,,CHARADRIIFORMES,Glareolidae,ASI
Long-tailed Jaeger,Stercorarius longicaudus,,CHARADRIIFORMES,Stercorariidae,ASI
Parasitic Jaeger,Stercorarius parasiticus,,CHARADRIIFORMES,Stercorariidae,ASI
Pomarine Jaeger,Stercorarius pomarinus,,CHARADRIIFORMES,Stercorariidae,ASI
Great Skua,Stercorarius skua,,CHARADRIIFORMES,Stercorariidae,ASI
Brown Skua,Stercorarius antarcticus,,CHARADRIIFORMES,Stercorariidae,ASI
South Polar Skua,Stercorarius maccormicki,,CHARADRIIFORMES,Stercorariidae,ASI
Rhinoceros Auklet,Cerorhinca monocerata,,CHARADRIIFORMES,Alcidae,ASI
Tufted Puffin,Fratercula cirrhata,,CHARADRIIFORMES,Alcidae,ASI
Atlantic Puffin,Fratercula arctica,Vulnerable,CHARADRIIFORMES,Alcidae,ASI
Horned Puffin,Fratercula corniculata,,CHARADRIIFORMES,Alcidae,ASI
Cassin's Auklet,Ptychoramphus aleuticus,Near-threatened,CHARADRIIFORMES,Alcidae,ASI
Least Auklet,Aethia pusilla,,CHARADRIIFORMES,Alcidae,ASI
Whiskered Auklet,Aethia pygmaea,,CHARADRIIFORMES,Alcidae,ASI
Crested Auklet,Aethia cristatella,,CHARADRIIFORMES,Alcidae,ASI
Parakeet Auklet,Aethia psittacula,,CHARADRIIFORMES,Alcidae,ASI
Long-billed Murrelet,Brachyramphus perdix,Near-threatened,CHARADRIIFORMES,Alcidae,ASI
Kittlitz's Murrelet,Brachyramphus brevirostris,Near-threatened,CHARADRIIFORMES,Alcidae,ASI
Black Guillemot,Cepphus grylle,,CHARADRIIFORMES,Alcidae,ASI
Spectacled Guillemot,Cepphus carbo,,CHARADRIIFORMES,Alcidae,ASI
Pigeon Guillemot,Cepphus columba,,CHARADRIIFORMES,Alcidae,ASI
Razorbill,Alca torda,,CHARADRIIFORMES,Alcidae,ASI
Great Auk,Pinguinus impennis,Rare/Accidental Extinct,CHARADRIIFORMES,Alcidae,ASI
Dovekie,Alle alle,,CHARADRIIFORMES,Alcidae,ASI
Thick-billed Murre,Uria lomvia,,CHARADRIIFORMES,Alcidae,ASI
Common Murre,Uria aalge,,CHARADRIIFORMES,Alcidae,ASI
Ancient Murrelet,Synthliboramphus antiquus,,CHARADRIIFORMES,Alcidae,ASI
Japanese Murrelet,Synthliboramphus wumizusume,Vulnerable,CHARADRIIFORMES,Alcidae,ASI
Little Gull,Hydrocoloeus minutus,,CHARADRIIFORMES,Laridae,ASI
Ross's Gull,Rhodostethia rosea,,CHARADRIIFORMES,Laridae,ASI
Black-legged Kittiwake,Rissa tridactyla,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Red-legged Kittiwake,Rissa brevirostris,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Ivory Gull,Pagophila eburnea,Near-threatened,CHARADRIIFORMES,Laridae,ASI
Sabine's Gull,Xema sabini,,CHARADRIIFORMES,Laridae,ASI
Saunders's Gull,Saundersilarus saundersi,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Slender-billed Gull,Chroicocephalus genei,,CHARADRIIFORMES,Laridae,ASI
Bonaparte's Gull,Chroicocephalus philadelphia,,CHARADRIIFORMES,Laridae,ASI
Silver Gull,Chroicocephalus novaehollandiae,,CHARADRIIFORMES,Laridae,ASI
Black-headed Gull,Chroicocephalus ridibundus,,CHARADRIIFORMES,Laridae,ASI
Brown-headed Gull,Chroicocephalus brunnicephalus,,CHARADRIIFORMES,Laridae,ASI
Gray-hooded Gull,Chroicocephalus cirrocephalus,,CHARADRIIFORMES,Laridae,ASI
Laughing Gull,Leucophaeus atricilla,Rare/Accidental,CHARADRIIFORMES,Laridae,ASI
Franklin's Gull,Leucophaeus pipixcan,,CHARADRIIFORMES,Laridae,ASI
Pallas's Gull,Ichthyaetus ichthyaetus,,CHARADRIIFORMES,Laridae,ASI
Relict Gull,Ichthyaetus relictus,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Audouin's Gull,Ichthyaetus audouinii,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Mediterranean Gull,Ichthyaetus melanocephalus,,CHARADRIIFORMES,Laridae,ASI
Sooty Gull,Ichthyaetus hemprichii,,CHARADRIIFORMES,Laridae,ASI
White-eyed Gull,Ichthyaetus leucophthalmus,,CHARADRIIFORMES,Laridae,ASI
Black-tailed Gull,Larus crassirostris,,CHARADRIIFORMES,Laridae,ASI
Common Gull,Larus canus,,CHARADRIIFORMES,Laridae,ASI
Short-billed Gull,Larus brachyrhynchus,Rare/Accidental,CHARADRIIFORMES,Laridae,ASI
Ring-billed Gull,Larus delawarensis,,CHARADRIIFORMES,Laridae,ASI
Western Gull,Larus occidentalis,Rare/Accidental,CHARADRIIFORMES,Laridae,ASI
Caspian Gull,Larus cachinnans,,CHARADRIIFORMES,Laridae,ASI
Kelp Gull,Larus dominicanus,,CHARADRIIFORMES,Laridae,ASI
American Herring Gull,Larus smithsonianus,Rare/Accidental,CHARADRIIFORMES,Laridae,ASI
Vega Gull,Larus vegae,,CHARADRIIFORMES,Laridae,ASI
Mongolian Gull,Larus mongolicus,,CHARADRIIFORMES,Laridae,ASI
European Herring Gull,Larus argentatus,,CHARADRIIFORMES,Laridae,ASI
Yellow-legged Gull,Larus michahellis,Rare/Accidental,CHARADRIIFORMES,Laridae,ASI
Armenian Gull,Larus armenicus,,CHARADRIIFORMES,Laridae,ASI
Great Black-backed Gull,Larus marinus,,CHARADRIIFORMES,Laridae,ASI
Glaucous Gull,Larus hyperboreus,,CHARADRIIFORMES,Laridae,ASI
Lesser Black-backed Gull,Larus fuscus,,CHARADRIIFORMES,Laridae,ASI
California Gull,Larus californicus,,CHARADRIIFORMES,Laridae,ASI
Glaucous-winged Gull,Larus glaucescens,,CHARADRIIFORMES,Laridae,ASI
Slaty-backed Gull,Larus schistisagus,,CHARADRIIFORMES,Laridae,ASI
Iceland Gull,Larus glaucoides,,CHARADRIIFORMES,Laridae,ASI
African Skimmer,Rynchops flavirostris,,CHARADRIIFORMES,Laridae,ASI
Indian Skimmer,Rynchops albicollis,Endangered,CHARADRIIFORMES,Laridae,ASI
White Tern,Gygis alba,,CHARADRIIFORMES,Laridae,ASI
Brown Noddy,Anous stolidus,,CHARADRIIFORMES,Laridae,ASI
Lesser Noddy,Anous tenuirostris,,CHARADRIIFORMES,Laridae,ASI
Black Noddy,Anous minutus,,CHARADRIIFORMES,Laridae,ASI
Blue-gray Noddy,Anous ceruleus,,CHARADRIIFORMES,Laridae,ASI
Aleutian Tern,Onychoprion aleuticus,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Sooty Tern,Onychoprion fuscatus,,CHARADRIIFORMES,Laridae,ASI
Bridled Tern,Onychoprion anaethetus,,CHARADRIIFORMES,Laridae,ASI
Gray-backed Tern,Onychoprion lunatus,,CHARADRIIFORMES,Laridae,ASI
Little Tern,Sternula albifrons,,CHARADRIIFORMES,Laridae,ASI
Saunders's Tern,Sternula saundersi,,CHARADRIIFORMES,Laridae,ASI
Least Tern,Sternula antillarum,,CHARADRIIFORMES,Laridae,ASI
Gull-billed Tern,Gelochelidon nilotica,,CHARADRIIFORMES,Laridae,ASI
Australian Tern,Gelochelidon macrotarsa,,CHARADRIIFORMES,Laridae,ASI
Caspian Tern,Hydroprogne caspia,,CHARADRIIFORMES,Laridae,ASI
Whiskered Tern,Chlidonias hybrida,,CHARADRIIFORMES,Laridae,ASI
Black Tern,Chlidonias niger,,CHARADRIIFORMES,Laridae,ASI
White-winged Tern,Chlidonias leucopterus,,CHARADRIIFORMES,Laridae,ASI
River Tern,Sterna aurantia,Vulnerable,CHARADRIIFORMES,Laridae,ASI
Arctic Tern,Sterna paradisaea,,CHARADRIIFORMES,Laridae,ASI
Common Tern,Sterna hirundo,,CHARADRIIFORMES,Laridae,ASI
White-cheeked Tern,Sterna repressa,,CHARADRIIFORMES,Laridae,ASI
Black-naped Tern,Sterna sumatrana,,CHARADRIIFORMES,Laridae,ASI
Roseate Tern,Sterna dougallii,,CHARADRIIFORMES,Laridae,ASI
Black-bellied Tern,Sterna acuticauda,Endangered,CHARADRIIFORMES,Laridae,ASI
Sandwich Tern,Thalasseus sandvicensis,,CHARADRIIFORMES,Laridae,ASI
Lesser Crested Tern,Thalasseus bengalensis,,CHARADRIIFORMES,Laridae,ASI
Great Crested Tern,Thalasseus bergii,,CHARADRIIFORMES,Laridae,ASI
Chinese Crested Tern,Thalasseus bernsteini,Critically endangered,CHARADRIIFORMES,Laridae,ASI
Greater Flamingo,Phoenicopterus roseus,,PHOENICOPTERIFORMES,Phoenicopteridae,ASI
Lesser Flamingo,Phoeniconaias minor,Near-threatened,PHOENICOPTERIFORMES,Phoenicopteridae,ASI
Little Grebe,Tachybaptus ruficollis,,PODICIPEDIFORMES,Podicipedidae,ASI
Australasian Grebe,Tachybaptus novaehollandiae,,PODICIPEDIFORMES,Podicipedidae,ASI
Horned Grebe,Podiceps auritus,Vulnerable,PODICIPEDIFORMES,Podicipedidae,ASI
Red-necked Grebe,Podiceps grisegena,,PODICIPEDIFORMES,Podicipedidae,ASI
Great Crested Grebe,Podiceps cristatus,,PODICIPEDIFORMES,Podicipedidae,ASI
Eared Grebe,Podiceps nigricollis,,PODICIPEDIFORMES,Podicipedidae,ASI
White-tailed Tropicbird,Phaethon lepturus,,PHAETHONTIFORMES,Phaethontidae,ASI
Red-billed Tropicbird,Phaethon aethereus,,PHAETHONTIFORMES,Phaethontidae,ASI
Red-tailed Tropicbird,Phaethon rubricauda,,PHAETHONTIFORMES,Phaethontidae,ASI
Red-throated Loon,Gavia stellata,,GAVIIFORMES,Gaviidae,ASI
Arctic Loon,Gavia arctica,,GAVIIFORMES,Gaviidae,ASI
Pacific Loon,Gavia pacifica,,GAVIIFORMES,Gaviidae,ASI
Common Loon,Gavia immer,,GAVIIFORMES,Gaviidae,ASI
Yellow-billed Loon,Gavia adamsii,Near-threatened,GAVIIFORMES,Gaviidae,ASI
Snowy Albatross,Diomedea exulans,Vulnerable,PROCELLARIIFORMES,Diomedeidae,ASI
Laysan Albatross,Phoebastria immutabilis,Near-threatened,PROCELLARIIFORMES,Diomedeidae,ASI
Black-footed Albatross,Phoebastria nigripes,Near-threatened,PROCELLARIIFORMES,Diomedeidae,ASI
Short-tailed Albatross,Phoebastria albatrus,Vulnerable,PROCELLARIIFORMES,Diomedeidae,ASI
Light-mantled Albatross,Phoebetria palpebrata,Rare/Accidental Near-threatened,PROCELLARIIFORMES,Diomedeidae,ASI
Indian Yellow-nosed Albatross,Thalassarche carteri,Endangered,PROCELLARIIFORMES,Diomedeidae,ASI
Gray-headed Albatross,Thalassarche chrysostoma,Rare/Accidental Endangered,PROCELLARIIFORMES,Diomedeidae,ASI
White-capped Albatross,Thalassarche cauta,,PROCELLARIIFORMES,Diomedeidae,ASI
Black-browed Albatross,Thalassarche melanophris,Rare/Accidental,PROCELLARIIFORMES,Diomedeidae,ASI
Wilson's Storm-Petrel,Oceanites oceanicus,,PROCELLARIIFORMES,Oceanitidae,ASI
White-faced Storm-Petrel,Pelagodroma marina,,PROCELLARIIFORMES,Oceanitidae,ASI
White-bellied Storm-Petrel,Fregetta grallaria,,PROCELLARIIFORMES,Oceanitidae,ASI
Black-bellied Storm-Petrel,Fregetta tropica,,PROCELLARIIFORMES,Oceanitidae,ASI
European Storm-Petrel,Hydrobates pelagicus,,PROCELLARIIFORMES,Hydrobatidae,ASI
Fork-tailed Storm-Petrel,Hydrobates furcatus,,PROCELLARIIFORMES,Hydrobatidae,ASI
Leach's Storm-Petrel,Hydrobates leucorhous,Vulnerable,PROCELLARIIFORMES,Hydrobatidae,ASI
Swinhoe's Storm-Petrel,Hydrobates monorhis,Near-threatened,PROCELLARIIFORMES,Hydrobatidae,ASI
Band-rumped Storm-Petrel,Hydrobates castro,,PROCELLARIIFORMES,Hydrobatidae,ASI
Matsudaira's Storm-Petrel,Hydrobates matsudairae,Vulnerable,PROCELLARIIFORMES,Hydrobatidae,ASI
Tristram's Storm-Petrel,Hydrobates tristrami,,PROCELLARIIFORMES,Hydrobatidae,ASI
Least Storm-Petrel,Hydrobates microsoma,,PROCELLARIIFORMES,Hydrobatidae,ASI
Southern Giant-Petrel,Macronectes giganteus,,PROCELLARIIFORMES,Procellariidae,ASI
Northern Fulmar,Fulmarus glacialis,,PROCELLARIIFORMES,Procellariidae,ASI
Pintado Petrel,Daption capense,,PROCELLARIIFORMES,Procellariidae,ASI
Kermadec Petrel,Pterodroma neglecta,,PROCELLARIIFORMES,Procellariidae,ASI
Trindade Petrel,Pterodroma arminjoniana,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Murphy's Petrel,Pterodroma ultima,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,ASI
Providence Petrel,Pterodroma solandri,,PROCELLARIIFORMES,Procellariidae,ASI
Soft-plumaged Petrel,Pterodroma mollis,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,ASI
Barau's Petrel,Pterodroma baraui,Endangered,PROCELLARIIFORMES,Procellariidae,ASI
White-headed Petrel,Pterodroma lessonii,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,ASI
Mottled Petrel,Pterodroma inexpectata,Near-threatened,PROCELLARIIFORMES,Procellariidae,ASI
Juan Fernandez Petrel,Pterodroma externa,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Atlantic Petrel,Pterodroma incerta,Endangered,PROCELLARIIFORMES,Procellariidae,ASI
Galapagos Petrel,Pterodroma phaeopygia,Rare/Accidental Critically endangered,PROCELLARIIFORMES,Procellariidae,ASI
Hawaiian Petrel,Pterodroma sandwichensis,Endangered,PROCELLARIIFORMES,Procellariidae,ASI
White-necked Petrel,Pterodroma cervicalis,,PROCELLARIIFORMES,Procellariidae,ASI
Bonin Petrel,Pterodroma hypoleuca,,PROCELLARIIFORMES,Procellariidae,ASI
Black-winged Petrel,Pterodroma nigripennis,,PROCELLARIIFORMES,Procellariidae,ASI
Gould's Petrel,Pterodroma leucoptera,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Stejneger's Petrel,Pterodroma longirostris,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Antarctic Prion,Pachyptila desolata,,PROCELLARIIFORMES,Procellariidae,ASI
Slender-billed Prion,Pachyptila belcheri,,PROCELLARIIFORMES,Procellariidae,ASI
Bulwer's Petrel,Bulweria bulwerii,,PROCELLARIIFORMES,Procellariidae,ASI
Jouanin's Petrel,Bulweria fallax,Near-threatened,PROCELLARIIFORMES,Procellariidae,ASI
Mascarene Petrel,Pseudobulweria aterrima,Critically endangered,PROCELLARIIFORMES,Procellariidae,ASI
Tahiti Petrel,Pseudobulweria rostrata,Near-threatened,PROCELLARIIFORMES,Procellariidae,ASI
Beck's Petrel,Pseudobulweria becki,Rare/Accidental Critically endangered,PROCELLARIIFORMES,Procellariidae,ASI
Streaked Shearwater,Calonectris leucomelas,Near-threatened,PROCELLARIIFORMES,Procellariidae,ASI
Cory's Shearwater,Calonectris borealis,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,ASI
Scopoli's Shearwater,Calonectris diomedea,,PROCELLARIIFORMES,Procellariidae,ASI
Pink-footed Shearwater,Ardenna creatopus,Rare/Accidental Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Flesh-footed Shearwater,Ardenna carneipes,Near-threatened,PROCELLARIIFORMES,Procellariidae,ASI
Great Shearwater,Ardenna gravis,,PROCELLARIIFORMES,Procellariidae,ASI
Wedge-tailed Shearwater,Ardenna pacifica,,PROCELLARIIFORMES,Procellariidae,ASI
Buller's Shearwater,Ardenna bulleri,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Sooty Shearwater,Ardenna grisea,Near-threatened,PROCELLARIIFORMES,Procellariidae,ASI
Short-tailed Shearwater,Ardenna tenuirostris,,PROCELLARIIFORMES,Procellariidae,ASI
Christmas Shearwater,Puffinus nativitatis,,PROCELLARIIFORMES,Procellariidae,ASI
Manx Shearwater,Puffinus puffinus,,PROCELLARIIFORMES,Procellariidae,ASI
Yelkouan Shearwater,Puffinus yelkouan,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Balearic Shearwater,Puffinus mauretanicus,Rare/Accidental Critically endangered,PROCELLARIIFORMES,Procellariidae,ASI
Bannerman's Shearwater,Puffinus bannermani,Endangered,PROCELLARIIFORMES,Procellariidae,ASI
Newell's Shearwater,Puffinus newelli,Rare/Accidental Critically endangered,PROCELLARIIFORMES,Procellariidae,ASI
Bryan's Shearwater,Puffinus bryani,Critically endangered,PROCELLARIIFORMES,Procellariidae,ASI
Tropical Shearwater,Puffinus bailloni,,PROCELLARIIFORMES,Procellariidae,ASI
Persian Shearwater,Puffinus persicus,,PROCELLARIIFORMES,Procellariidae,ASI
Heinroth's Shearwater,Puffinus heinrothi,Vulnerable,PROCELLARIIFORMES,Procellariidae,ASI
Asian Openbill,Anastomus oscitans,,CICONIIFORMES,Ciconiidae,ASI
African Openbill,Anastomus lamelligerus,Rare/Accidental,CICONIIFORMES,Ciconiidae,ASI
Black Stork,Ciconia nigra,,CICONIIFORMES,Ciconiidae,ASI
Abdim's Stork,Ciconia abdimii,,CICONIIFORMES,Ciconiidae,ASI
Asian Woolly-necked Stork,Ciconia episcopus,Near-threatened,CICONIIFORMES,Ciconiidae,ASI
Storm's Stork,Ciconia stormi,Endangered,CICONIIFORMES,Ciconiidae,ASI
White Stork,Ciconia ciconia,,CICONIIFORMES,Ciconiidae,ASI
Oriental Stork,Ciconia boyciana,Endangered,CICONIIFORMES,Ciconiidae,ASI
Black-necked Stork,Ephippiorhynchus asiaticus,Near-threatened,CICONIIFORMES,Ciconiidae,ASI
Lesser Adjutant,Leptoptilos javanicus,Near-threatened,CICONIIFORMES,Ciconiidae,ASI
Marabou Stork,Leptoptilos crumenifer,,CICONIIFORMES,Ciconiidae,ASI
Greater Adjutant,Leptoptilos dubius,Near-threatened,CICONIIFORMES,Ciconiidae,ASI
Milky Stork,Mycteria cinerea,Endangered,CICONIIFORMES,Ciconiidae,ASI
Yellow-billed Stork,Mycteria ibis,,CICONIIFORMES,Ciconiidae,ASI
Painted Stork,Mycteria leucocephala,,CICONIIFORMES,Ciconiidae,ASI
Lesser Frigatebird,Fregata ariel,,SULIFORMES,Fregatidae,ASI
Great Frigatebird,Fregata minor,,SULIFORMES,Fregatidae,ASI
Christmas Island Frigatebird,Fregata andrewsi,Vulnerable,SULIFORMES,Fregatidae,ASI
Abbott's Booby,Papasula abbotti,Endangered,SULIFORMES,Sulidae,ASI
Northern Gannet,Morus bassanus,,SULIFORMES,Sulidae,ASI
Red-footed Booby,Sula sula,,SULIFORMES,Sulidae,ASI
Brown Booby,Sula leucogaster,,SULIFORMES,Sulidae,ASI
Cocos Booby,Sula brewsteri,Rare/Accidental,SULIFORMES,Sulidae,ASI
Masked Booby,Sula dactylatra,,SULIFORMES,Sulidae,ASI
Nazca Booby,Sula granti,Rare/Accidental,SULIFORMES,Sulidae,ASI
Oriental Darter,Anhinga melanogaster,,SULIFORMES,Anhingidae,ASI
Australasian Darter,Anhinga novaehollandiae,,SULIFORMES,Anhingidae,ASI
Little Pied Cormorant,Microcarbo melanoleucos,,SULIFORMES,Phalacrocoracidae,ASI
Little Cormorant,Microcarbo niger,,SULIFORMES,Phalacrocoracidae,ASI
Pygmy Cormorant,Microcarbo pygmaeus,,SULIFORMES,Phalacrocoracidae,ASI
Red-faced Cormorant,Urile urile,,SULIFORMES,Phalacrocoracidae,ASI
Pelagic Cormorant,Urile pelagicus,,SULIFORMES,Phalacrocoracidae,ASI
Pallas's Cormorant,Urile perspicillatus,Extinct,SULIFORMES,Phalacrocoracidae,ASI
Great Cormorant,Phalacrocorax carbo,,SULIFORMES,Phalacrocoracidae,ASI
Japanese Cormorant,Phalacrocorax capillatus,,SULIFORMES,Phalacrocoracidae,ASI
Socotra Cormorant,Phalacrocorax nigrogularis,Vulnerable,SULIFORMES,Phalacrocoracidae,ASI
Indian Cormorant,Phalacrocorax fuscicollis,,SULIFORMES,Phalacrocoracidae,ASI
Little Black Cormorant,Phalacrocorax sulcirostris,,SULIFORMES,Phalacrocoracidae,ASI
European Shag,Gulosus aristotelis,,SULIFORMES,Phalacrocoracidae,ASI
Double-crested Cormorant,Nannopterum auritum,,SULIFORMES,Phalacrocoracidae,ASI
Glossy Ibis,Plegadis falcinellus,,PELECANIFORMES,Threskiornithidae,ASI
African Sacred Ibis,Threskiornis aethiopicus,,PELECANIFORMES,Threskiornithidae,ASI
Black-headed Ibis,Threskiornis melanocephalus,,PELECANIFORMES,Threskiornithidae,ASI
Australian Ibis,Threskiornis molucca,,PELECANIFORMES,Threskiornithidae,ASI
Straw-necked Ibis,Threskiornis spinicollis,,PELECANIFORMES,Threskiornithidae,ASI
Red-naped Ibis,Pseudibis papillosa,,PELECANIFORMES,Threskiornithidae,ASI
White-shouldered Ibis,Pseudibis davisoni,Critically endangered,PELECANIFORMES,Threskiornithidae,ASI
Giant Ibis,Pseudibis gigantea,Critically endangered,PELECANIFORMES,Threskiornithidae,ASI
Northern Bald Ibis,Geronticus eremita,Endangered,PELECANIFORMES,Threskiornithidae,ASI
Crested Ibis,Nipponia nippon,Endangered,PELECANIFORMES,Threskiornithidae,ASI
Hadada Ibis,Bostrychia hagedash,Uncertain origin,PELECANIFORMES,Threskiornithidae,ASI
Eurasian Spoonbill,Platalea leucorodia,,PELECANIFORMES,Threskiornithidae,ASI
Royal Spoonbill,Platalea regia,,PELECANIFORMES,Threskiornithidae,ASI
African Spoonbill,Platalea alba,,PELECANIFORMES,Threskiornithidae,ASI
Black-faced Spoonbill,Platalea minor,Endangered,PELECANIFORMES,Threskiornithidae,ASI
Yellow-billed Spoonbill,Platalea flavipes,Rare/Accidental,PELECANIFORMES,Threskiornithidae,ASI
Great White Pelican,Pelecanus onocrotalus,,PELECANIFORMES,Pelecanidae,ASI
Australian Pelican,Pelecanus conspicillatus,,PELECANIFORMES,Pelecanidae,ASI
Pink-backed Pelican,Pelecanus rufescens,,PELECANIFORMES,Pelecanidae,ASI
Spot-billed Pelican,Pelecanus philippensis,Near-threatened,PELECANIFORMES,Pelecanidae,ASI
Dalmatian Pelican,Pelecanus crispus,Near-threatened,PELECANIFORMES,Pelecanidae,ASI
Hamerkop,Scopus umbretta,,PELECANIFORMES,Scopidae,ASI
Eurasian Bittern,Botaurus stellaris,,PELECANIFORMES,Ardeidae,ASI
Black Bittern,Botaurus flavicollis,,PELECANIFORMES,Ardeidae,ASI
Cinnamon Bittern,Botaurus cinnamomeus,,PELECANIFORMES,Ardeidae,ASI
Schrenck's Bittern,Botaurus eurhythmus,,PELECANIFORMES,Ardeidae,ASI
Little Bittern,Botaurus minutus,,PELECANIFORMES,Ardeidae,ASI
Yellow Bittern,Botaurus sinensis,,PELECANIFORMES,Ardeidae,ASI
Black-backed Bittern,Botaurus dubius,,PELECANIFORMES,Ardeidae,ASI
Black-crowned Night Heron,Nycticorax nycticorax,,PELECANIFORMES,Ardeidae,ASI
Nankeen Night Heron,Nycticorax caledonicus,,PELECANIFORMES,Ardeidae,ASI
Malayan Night Heron,Gorsachius melanolophus,,PELECANIFORMES,Ardeidae,ASI
Japanese Night Heron,Gorsachius goisagi,Vulnerable,PELECANIFORMES,Ardeidae,ASI
Pacific Reef-Heron,Egretta sacra,,PELECANIFORMES,Ardeidae,ASI
Chinese Egret,Egretta eulophotes,Vulnerable,PELECANIFORMES,Ardeidae,ASI
Little Egret,Egretta garzetta,,PELECANIFORMES,Ardeidae,ASI
Western Reef-Heron,Egretta gularis,,PELECANIFORMES,Ardeidae,ASI
Pied Heron,Egretta picata,,PELECANIFORMES,Ardeidae,ASI
White-faced Heron,Egretta novaehollandiae,,PELECANIFORMES,Ardeidae,ASI
White-eared Night Heron,Oroanassa magnifica,Endangered,PELECANIFORMES,Ardeidae,ASI
Striated Heron,Butorides striata,,PELECANIFORMES,Ardeidae,ASI
Forest Bittern,Zonerodius heliosylus,Near-threatened,PELECANIFORMES,Ardeidae,ASI
Squacco Heron,Ardeola ralloides,,PELECANIFORMES,Ardeidae,ASI
Indian Pond-Heron,Ardeola grayii,,PELECANIFORMES,Ardeidae,ASI
Chinese Pond-Heron,Ardeola bacchus,,PELECANIFORMES,Ardeidae,ASI
Javan Pond-Heron,Ardeola speciosa,,PELECANIFORMES,Ardeidae,ASI
Western Cattle-Egret,Ardea ibis,,PELECANIFORMES,Ardeidae,ASI
Eastern Cattle-Egret,Ardea coromanda,,PELECANIFORMES,Ardeidae,ASI
Pacific Heron,Ardea pacifica,,PELECANIFORMES,Ardeidae,ASI
Great Egret,Ardea alba,,PELECANIFORMES,Ardeidae,ASI
Yellow-billed Egret,Ardea brachyrhyncha,,PELECANIFORMES,Ardeidae,ASI
Medium Egret,Ardea intermedia,,PELECANIFORMES,Ardeidae,ASI
Plumed Egret,Ardea plumifera,,PELECANIFORMES,Ardeidae,ASI
Gray Heron,Ardea cinerea,,PELECANIFORMES,Ardeidae,ASI
Great Blue Heron,Ardea herodias,Rare/Accidental,PELECANIFORMES,Ardeidae,ASI
Purple Heron,Ardea purpurea,,PELECANIFORMES,Ardeidae,ASI
White-bellied Heron,Ardea insignis,Critically endangered,PELECANIFORMES,Ardeidae,ASI
Great-billed Heron,Ardea sumatrana,,PELECANIFORMES,Ardeidae,ASI
Black-headed Heron,Ardea melanocephala,,PELECANIFORMES,Ardeidae,ASI
Goliath Heron,Ardea goliath,,PELECANIFORMES,Ardeidae,ASI
Osprey,Pandion haliaetus,,ACCIPITRIFORMES,Pandionidae,ASI
Scissor-tailed Kite,Chelictinia riocourii,Vulnerable,ACCIPITRIFORMES,Accipitridae,ASI
Black-winged Kite,Elanus caeruleus,,ACCIPITRIFORMES,Accipitridae,ASI
